RSC ID,Player Name,Franchise,Team,Base MMR,Current MMR,Contract Status,Contract Length,Waiver End,Tier,Captain
RSC007820,KuRupT,,,1875,1875,Free Agent,0,2026-05-17T12:00:00-04:00,Premier,FALSE
RSC014202,B,,,1860,1860,Free Agent,0,,Premier,FALSE
RSC014124,Ruin5terr,,,1845,1845,Free Agent,0,2026-06-03T12:00:00-04:00,Premier,FALSE
RSC010000,Spoon,,,1835,1835,Free Agent,0,,Premier,FALSE
RSC007605,Afterburner3375,,,1825,1825,Free Agent,0,,Premier,FALSE
RSC007924,Kaorix,,,1815,1815,Free Agent,0,2026-06-21T12:00:00-04:00,Premier,FALSE
RSC008242,Snipes,,,1810,1810,Free Agent,0,2026-05-24T12:00:00-04:00,Premier,FALSE
RSC007893,solar722,,,1790,1790,Free Agent,0,,Premier,FALSE
RSC008571,Divine.,,,1790,1790,Free Agent,0,,Premier,FALSE
RSC008155,Stormy Wormy.,,,1765,1765,Free Agent,0,,Master,FALSE
RSC004676,Deesh,,,1760,1760,Free Agent,0,,Master,FALSE
RSC005349,Rzemb1e,,,1755,1755,Free Agent,0,,Master,FALSE
RSC007901,JarrettD.,,,1735,1735,Free Agent,0,2026-06-07T12:00:00-04:00,Master,FALSE
RSC005899,DJDancingDuckGif,,,1730,1730,Free Agent,0,2026-06-07T12:00:00-04:00,Master,FALSE
RSC001357,bubblebuddy47,,,1725,1725,Free Agent,0,,Master,FALSE
RSC007941,Shepherd,,,1715,1715,Free Agent,0,,Master,FALSE
RSC003412,Python,,,1705,1705,Free Agent,0,,Master,FALSE
RSC014200,aWannaBe-_-NERD,,,1685,1685,Free Agent,0,2026-06-07T12:00:00-04:00,Master,FALSE
RSC002657,Savage,,,1675,1675,Free Agent,0,,Master,FALSE
RSC003082,Skulzy9,,,1665,1665,Free Agent,0,,Master,FALSE
RSC005705,Rapidz (Goofy and Silly),,,1660,1660,Free Agent,0,,Master,FALSE
RSC008630,Everascense _L,,,1660,1660,Free Agent,0,2026-05-20T12:00:00-04:00,Master,FALSE
RSC000666,AEB311,,,1655,1655,Free Agent,0,2026-06-17T12:00:00-04:00,Elite,FALSE
RSC008403,mightie31,,,1615,1615,Free Agent,0,2026-06-17T12:00:00-04:00,Elite,FALSE
RSC005287,Taiga,,,1610,1610,Free Agent,0,2026-06-07T12:00:00-04:00,Elite,FALSE
RSC000787,buckle,,,1605,1605,Free Agent,0,2026-05-27T12:00:00-04:00,Elite,FALSE
RSC003427,(P|F)ineapple,,,1585,1585,Free Agent,0,2026-06-14T12:00:00-04:00,Elite,FALSE
RSC004022,Stakd,,,1575,1575,Free Agent,0,2026-05-20T12:00:00-04:00,Elite,FALSE
RSC007475,spposse,,,1575,1575,Free Agent,0,,Elite,FALSE
RSC000023,n0maa,,,1565,1565,Free Agent,0,,Elite,FALSE
RSC007129,EKA Luminous,,,1565,1565,Free Agent,0,2026-06-07T12:00:00-04:00,Elite,FALSE
RSC008596,TikTok Chxnsse,,,1565,1565,Free Agent,0,,Elite,FALSE
RSC013988,zzekeex,,,1565,1565,Free Agent,0,,Elite,FALSE
RSC007855,Dub_Dill,,,1560,1560,Free Agent,0,2026-06-21T12:00:00-04:00,Elite,FALSE
RSC008663,Yin,,,1560,1560,Free Agent,0,,Elite,FALSE
RSC006378,depressed vibez,,,1510,1510,Free Agent,0,2026-06-17T12:00:00-04:00,Veteran,FALSE
RSC007173,mr_marino_,,,1500,1500,Free Agent,0,,Veteran,FALSE
RSC004586,Jaybeauh,,,1495,1495,Free Agent,0,2026-06-17T12:00:00-04:00,Veteran,FALSE
RSC008400,Itzmoose,,,1495,1495,Free Agent,0,2026-06-17T12:00:00-04:00,Veteran,FALSE
RSC003122,Kovalchuk,,,1490,1490,Free Agent,0,2026-06-07T12:00:00-04:00,Veteran,FALSE
RSC007850,harps not fast,,,1480,1480,Free Agent,0,,Veteran,FALSE
RSC013759,Firestormm,,,1480,1480,Free Agent,0,2026-06-14T12:00:00-04:00,Veteran,FALSE
RSC004313,Causing .,,,1475,1475,Free Agent,0,,Veteran,FALSE
RSC006315,BIGbadBULLMAN13,,,1470,1470,Free Agent,0,2026-06-03T12:00:00-04:00,Veteran,FALSE
RSC000796,hoyci,,,1460,1460,Free Agent,0,,Veteran,FALSE
RSC008138,SKILLZ ISSUE -_-,,,1460,1460,Free Agent,0,2026-06-07T12:00:00-04:00,Veteran,FALSE
RSC006851,Redstorm Trooper,,,1455,1455,Free Agent,0,2026-05-31T12:00:00-04:00,Veteran,FALSE
RSC014058,Momo,,,1455,1455,Free Agent,0,,Veteran,FALSE
RSC006174,I like bananas,,,1445,1445,Free Agent,0,2026-05-27T12:00:00-04:00,Veteran,FALSE
RSC000724,dunnie14,,,1440,1440,Free Agent,0,2026-06-10T12:00:00-04:00,Rival,FALSE
RSC006312,Cognitixn,,,1440,1440,Free Agent,0,2026-06-14T12:00:00-04:00,Rival,FALSE
RSC013489,TheStraightUpSavage,,,1440,1440,Free Agent,0,,Rival,FALSE
RSC008116,Jake,,,1430,1430,Free Agent,0,2026-06-14T12:00:00-04:00,Rival,FALSE
RSC001487,M1ke1sMy1ke,,,1425,1425,Free Agent,0,2026-05-27T12:00:00-04:00,Rival,FALSE
RSC013086,BOSS,,,1425,1425,Free Agent,0,,Rival,FALSE
RSC005505,The_Wheelman_95,,,1420,1420,Free Agent,0,2026-06-10T12:00:00-04:00,Rival,FALSE
RSC002616,Ruthle,,,1415,1415,Free Agent,0,,Rival,FALSE
RSC013151,Chicko,,,1415,1415,Free Agent,0,,Rival,FALSE
RSC003018,McChicky,,,1410,1410,Free Agent,0,,Rival,FALSE
RSC008465,IncorrectTerror,,,1405,1405,Free Agent,0,2026-06-10T12:00:00-04:00,Rival,FALSE
RSC007911,Redhood.Rl,,,1400,1400,Free Agent,0,,Rival,FALSE
RSC007560,ObiWan_Can_O_Bee,,,1370,1370,Free Agent,0,2026-06-17T12:00:00-04:00,Rival,FALSE
RSC012798,The_W4nderer,,,1340,1340,Free Agent,0,2026-06-21T12:00:00-04:00,Rival,FALSE
RSC008574,Zay,,,1330,1330,Free Agent,0,,Challenger,FALSE
RSC008293,Tall_28,,,1325,1325,Free Agent,0,2026-05-20T12:00:00-04:00,Challenger,FALSE
RSC005150,StickyDihhRick,,,1320,1320,Free Agent,0,2026-06-17T12:00:00-04:00,Challenger,FALSE
RSC007065,Rampage,,,1310,1310,Free Agent,0,,Challenger,FALSE
RSC007546,N0TTopmarx,,,1310,1310,Free Agent,0,2026-06-10T12:00:00-04:00,Challenger,FALSE
RSC007487,YoloOnTinder,,,1305,1305,Free Agent,0,2026-06-07T12:00:00-04:00,Challenger,FALSE
RSC002293,Corrupt_Arrow,,,1300,1300,Free Agent,0,2026-06-07T12:00:00-04:00,Challenger,FALSE
RSC008426,Midnight,,,1300,1300,Free Agent,0,2026-06-21T12:00:00-04:00,Challenger,FALSE
RSC008259,Puma,,,1290,1290,Free Agent,0,,Challenger,FALSE
RSC013727,daxh_rl,,,1290,1290,Free Agent,0,,Challenger,FALSE
RSC000025,Slayerof666,,,1285,1285,Free Agent,0,2026-06-21T12:00:00-04:00,Challenger,FALSE
RSC006659,ImZalama,,,1285,1285,Free Agent,0,,Challenger,FALSE
RSC010581,beastnugget_.,,,1285,1285,Free Agent,0,,Challenger,FALSE
RSC013352,y2k_loll,,,1270,1270,Free Agent,0,,Challenger,FALSE
RSC013045,ACVjonahfire1,,,1265,1265,Free Agent,0,,Challenger,FALSE
RSC013923,Long_toe_nails24,,,1260,1260,Free Agent,0,2026-06-17T12:00:00-04:00,Challenger,FALSE
RSC004449,noName Devotion,,,1255,1255,Free Agent,0,,Challenger,FALSE
RSC008120,Spul4k,,,1250,1250,Free Agent,0,2026-06-21T12:00:00-04:00,Challenger,FALSE
RSC013241,bees .,,,1250,1250,Free Agent,0,2026-06-24T12:00:00-04:00,Challenger,FALSE
RSC005909,YadiCraft,,,1240,1240,Free Agent,0,,Challenger,FALSE
RSC007955,JonathanVanDyk,,,1190,1190,Free Agent,0,2026-06-17T12:00:00-04:00,Prospect,FALSE
RSC013062,gravy-_-is tired,,,1185,1185,Free Agent,0,2026-06-17T12:00:00-04:00,Prospect,FALSE
RSC005725,RWALLS516R,,,1175,1175,Free Agent,0,,Prospect,FALSE
RSC004509,tazlien,,,1155,1155,Free Agent,0,,Prospect,FALSE
RSC012631,BAND1TO.,,,1145,1145,Free Agent,0,2026-06-17T12:00:00-04:00,Prospect,FALSE
RSC008106,M0USE_1,,,1135,1135,Free Agent,0,,Prospect,FALSE
RSC004879,DefNotMongo.,,,1130,1130,Free Agent,0,,Prospect,FALSE
RSC007291,brdtrd999,,,1120,1120,Free Agent,0,,Prospect,FALSE
RSC008418,I_am.Dan,,,1120,1120,Free Agent,0,2026-06-17T12:00:00-04:00,Prospect,FALSE
RSC010273,WJB VOIDFX,,,1115,1115,Free Agent,0,,Prospect,FALSE
RSC008092,ImPodz,,,1110,1110,Free Agent,0,2026-06-07T12:00:00-04:00,Prospect,FALSE
RSC012860,Thor MAVERICK,,,1105,1105,Free Agent,0,2026-06-17T12:00:00-04:00,Prospect,FALSE
RSC006022,N0MrThomasMn,,,1085,1085,Free Agent,0,,Contender,FALSE
RSC008187,Tonini08,,,1085,1085,Free Agent,0,2026-06-03T12:00:00-04:00,Contender,FALSE
RSC013916,spicymcnugsauce,,,1050,1050,Free Agent,0,,Contender,FALSE
RSC014011,Sginsomnia,,,1050,1050,Free Agent,0,,Contender,FALSE
RSC000995,Xx_pink_man95_xX,,,1040,1040,Free Agent,0,2026-05-31T12:00:00-04:00,Contender,FALSE
RSC007515,superstrikzz,,,1040,1040,Free Agent,0,2026-06-10T12:00:00-04:00,Contender,FALSE
RSC008591,H01Ycow,,,1020,1020,Free Agent,0,2026-06-14T12:00:00-04:00,Contender,FALSE
RSC012974,Ni4ki,,,1020,1020,Free Agent,0,2026-06-14T12:00:00-04:00,Contender,FALSE
RSC014094,Pulsa4r,,,1005,1005,Free Agent,0,2026-06-03T12:00:00-04:00,Contender,FALSE
RSC007581,Wrecklessjay02,,,875,875,Free Agent,0,2026-06-21T12:00:00-04:00,Amateur,FALSE
RSC008569,BlackHoleX,,,850,850,Free Agent,0,,Amateur,FALSE
RSC008589,crazymedic0630,,,845,845,Free Agent,0,,Amateur,FALSE
RSC008213,SeargD,,,815,815,Free Agent,0,2026-05-24T12:00:00-04:00,Amateur,FALSE
RSC013789,gaming_randomly,,,750,750,Free Agent,0,,Amateur,FALSE
RSC014060,VoxIncredible,,,535,535,Free Agent,0,2026-05-17T12:00:00-04:00,Amateur,FALSE
RSC005873,Gama The Dwarf,,,1420,1420,GM (Unsigned),0,,Rival,TRUE
RSC007253,theexgrizz,,,600,600,Perm FA in Waiting.,0,,,FALSE
RSC008088,vvortex.,,,2000,2000,Permanent Free Agent,0,,Premier,FALSE
RSC014403,logan ;),,,2000,2000,Permanent Free Agent,0,,Premier,FALSE
RSC014719,faiz is washed,,,2000,2000,Permanent Free Agent,0,,Premier,FALSE
RSC014725,Ant개,,,2000,2000,Permanent Free Agent,0,,Premier,FALSE
RSC004090,LikeWisse,,,1975,1975,Permanent Free Agent,0,,Premier,FALSE
RSC003433,EllectroZx,,,1940,1940,Permanent Free Agent,0,,Premier,FALSE
RSC007382,takeeover,,,1910,1910,Permanent Free Agent,0,,Premier,FALSE
RSC000462,kruncho,,,1900,1900,Permanent Free Agent,0,,Premier,FALSE
RSC006534,FIN0oo,,,1880,1880,Permanent Free Agent,0,,Premier,FALSE
RSC014313,JDE,,,1880,1880,Permanent Free Agent,0,,Premier,FALSE
RSC003804,ayylo,,,1875,1875,Permanent Free Agent,0,,Premier,FALSE
RSC000533,Snoop.,,,1870,1870,Permanent Free Agent,0,,Premier,FALSE
RSC004887,Laser,,,1845,1845,Permanent Free Agent,0,,Premier,FALSE
RSC006203,Tartan,,,1840,1840,Permanent Free Agent,0,,Premier,FALSE
RSC000295,matutu,,,1825,1825,Permanent Free Agent,0,,Premier,FALSE
RSC014316,Ale.,,,1820,1820,Permanent Free Agent,0,,Premier,FALSE
RSC000232,Unexpected,,,1805,1805,Permanent Free Agent,0,,Premier,FALSE
RSC014390,Kachang.,,,1780,1780,Permanent Free Agent,0,,Premier,FALSE
RSC003279,maj,,,1775,1775,Permanent Free Agent,0,,Master,FALSE
RSC014219,oC_Assassian,,,1775,1775,Permanent Free Agent,0,,Master,FALSE
RSC014007,Drink Enthusiast,,,1755,1755,Permanent Free Agent,0,,Master,FALSE
RSC012036,sosa,,,1750,1750,Permanent Free Agent,0,,Master,FALSE
RSC002944,PayloSoul,,,1745,1745,Permanent Free Agent,0,,Master,FALSE
RSC007383,blest_.,,,1745,1745,Permanent Free Agent,0,,Master,FALSE
RSC002476,Argnor,,,1725,1725,Permanent Free Agent,0,,Master,FALSE
RSC008452,pxiruu,,,1725,1725,Permanent Free Agent,0,,Master,FALSE
RSC007846,Lovegreyhounds,,,1710,1710,Permanent Free Agent,0,,Master,FALSE
RSC004917,Nahzey,,,1700,1700,Permanent Free Agent,0,,Master,FALSE
RSC012933,fork (no knife),,,1700,1700,Permanent Free Agent,0,,Master,FALSE
RSC003445,bosco,,,1690,1690,Permanent Free Agent,0,,Master,FALSE
RSC005234,Hirsch,,,1690,1690,Permanent Free Agent,0,,Master,FALSE
RSC014328,Striker,,,1685,1685,Permanent Free Agent,0,,Master,FALSE
RSC003178,King of Darkness SNACK!,,,1680,1680,Permanent Free Agent,0,,Master,FALSE
RSC005220,Swax,,,1675,1675,Permanent Free Agent,0,,Master,FALSE
RSC005179,Soraa.,,,1670,1670,Permanent Free Agent,0,,Master,FALSE
RSC008255,Knabit,,,1670,1670,Permanent Free Agent,0,,Master,FALSE
RSC005948,luximon.,,,1660,1660,Permanent Free Agent,0,,Master,FALSE
RSC014563,lil. a,,,1660,1660,Permanent Free Agent,0,,Master,FALSE
RSC007817,HiChew RL,,,1650,1650,Permanent Free Agent,0,,Elite,FALSE
RSC014595,Rationalgoof,,,1650,1650,Permanent Free Agent,0,,Elite,FALSE
RSC014712,kaden,,,1650,1650,Permanent Free Agent,0,,Elite,FALSE
RSC000016,Beans,,,1630,1630,Permanent Free Agent,0,,Elite,FALSE
RSC003360,flossy,,,1630,1630,Permanent Free Agent,0,2026-06-21T12:00:00-04:00,Elite,FALSE
RSC005709,ZavaRL,,,1630,1630,Permanent Free Agent,0,,Elite,FALSE
RSC014281,fawnmage,,,1630,1630,Permanent Free Agent,0,,Elite,FALSE
RSC004766,Envy Raptor,,,1625,1625,Permanent Free Agent,0,,Elite,FALSE
RSC014740,RemyxRL,,,1620,1620,Permanent Free Agent,0,,Elite,FALSE
RSC006459,Daylon,,,1615,1615,Permanent Free Agent,0,,Elite,FALSE
RSC007780,TG1,,,1615,1615,Permanent Free Agent,0,,Elite,FALSE
RSC014523,Zyxi,,,1615,1615,Permanent Free Agent,0,,Elite,FALSE
RSC014539,Waffles. | #ForStytes,,,1615,1615,Permanent Free Agent,0,,Elite,FALSE
RSC014711,j (?),,,1615,1615,Permanent Free Agent,0,,Elite,FALSE
RSC000451,Cryke,,,1610,1610,Permanent Free Agent,0,,Elite,FALSE
RSC006314,Mimetic,,,1610,1610,Permanent Free Agent,0,,Elite,FALSE
RSC006745,Angel <3,,,1605,1605,Permanent Free Agent,0,,Elite,FALSE
RSC000777,Marcus.,,,1600,1600,Permanent Free Agent,0,,Elite,FALSE
RSC013995,Gabeᖇ,,,1600,1600,Permanent Free Agent,0,,Elite,FALSE
RSC005824,Bolts,,,1585,1585,Permanent Free Agent,0,,Elite,FALSE
RSC014549,Dividcon.,,,1585,1585,Permanent Free Agent,0,,Elite,FALSE
RSC004630,Supe,,,1580,1580,Permanent Free Agent,0,,Elite,FALSE
RSC006680,Ttv-1ginx1,,,1580,1580,Permanent Free Agent,0,,Elite,FALSE
RSC006954,tyrdrop.,,,1580,1580,Permanent Free Agent,0,,Elite,FALSE
RSC008584,Twiz Rikow,,,1580,1580,Permanent Free Agent,0,,Elite,FALSE
RSC007512,BigGreenRL,,,1555,1555,Permanent Free Agent,0,,Elite,FALSE
RSC005210,baldmanstreamer,,,1540,1540,Permanent Free Agent,0,,Elite,FALSE
RSC000021,TyTy,,,1535,1535,Permanent Free Agent,0,,Veteran,FALSE
RSC013447,ivy.,,,1535,1535,Permanent Free Agent,0,,Veteran,FALSE
RSC014245,Joseg12289,,,1535,1535,Permanent Free Agent,0,,Veteran,FALSE
RSC006598,s0xxqt,,,1525,1525,Permanent Free Agent,0,,Veteran,FALSE
RSC008626,Tevikk.,,,1520,1520,Permanent Free Agent,0,,Veteran,FALSE
RSC013956,woozy_.,,,1520,1520,Permanent Free Agent,0,,Veteran,FALSE
RSC005191,Anonymouse,,,1515,1515,Permanent Free Agent,0,,Veteran,FALSE
RSC004500,CCnB3833,,,1510,1510,Permanent Free Agent,0,,Veteran,FALSE
RSC008243,icee !,,,1510,1510,Permanent Free Agent,0,,Veteran,FALSE
RSC014696,t a y o .,,,1510,1510,Permanent Free Agent,0,,Veteran,FALSE
RSC014405,McDRolla,,,1505,1505,Permanent Free Agent,0,,Veteran,FALSE
RSC014752,Zero,,,1505,1505,Permanent Free Agent,0,,Veteran,FALSE
RSC000617,Dav,,,1500,1500,Permanent Free Agent,0,,Veteran,FALSE
RSC014654,Daniel十,,,1500,1500,Permanent Free Agent,0,,Veteran,FALSE
RSC000036,Scribbs,,,1485,1485,Permanent Free Agent,0,,Veteran,FALSE
RSC008024,Grandejuevos45,,,1485,1485,Permanent Free Agent,0,,Veteran,FALSE
RSC002513,Azula,,,1480,1480,Permanent Free Agent,0,,Veteran,FALSE
RSC004639,Uncdizzle,,,1480,1480,Permanent Free Agent,0,,Veteran,FALSE
RSC004188,wntr,,,1475,1475,Permanent Free Agent,0,,Veteran,FALSE
RSC007219,Royaliee,,,1475,1475,Permanent Free Agent,0,,Veteran,FALSE
RSC005355,GT-R R34,,,1465,1465,Permanent Free Agent,0,,Veteran,FALSE
RSC002407,Envy,,,1460,1460,Permanent Free Agent,0,,Veteran,FALSE
RSC008165,JoJo-sepy,,,1460,1460,Permanent Free Agent,0,,Veteran,FALSE
RSC002358,Sleepy_AshTTV,,,1450,1450,Permanent Free Agent,0,,Veteran,FALSE
RSC008526,benito.,,,1450,1450,Permanent Free Agent,0,,Veteran,FALSE
RSC000731,mm2,,,1445,1445,Permanent Free Agent,0,,Veteran,FALSE
RSC013194,Jamez,,,1445,1445,Permanent Free Agent,0,,Veteran,FALSE
RSC014482,jstv0id,,,1445,1445,Permanent Free Agent,0,,Veteran,FALSE
RSC014285,Itz_Eager,,,1440,1440,Permanent Free Agent,0,,Rival,FALSE
RSC003104,nizz,,,1415,1415,Permanent Free Agent,0,,Rival,FALSE
RSC014534,T3mp0-,,,1405,1405,Permanent Free Agent,0,,Rival,FALSE
RSC007436,LukaXD73,,,1390,1390,Permanent Free Agent,0,,Rival,FALSE
RSC007561,SANZUU,,,1380,1380,Permanent Free Agent,0,,Rival,FALSE
RSC001720,SUPERDUPERBAM,,,1370,1370,Permanent Free Agent,0,,Rival,FALSE
RSC006092,Mick,,,1370,1370,Permanent Free Agent,0,,Rival,FALSE
RSC007824,Akki402,,,1370,1370,Permanent Free Agent,0,,Rival,FALSE
RSC008298,LuckyDogeRL,,,1365,1365,Permanent Free Agent,0,,Rival,FALSE
RSC013901,anoobis-_-,,,1365,1365,Permanent Free Agent,0,,Rival,FALSE
RSC005263,DonYvan,,,1360,1360,Permanent Free Agent,0,,Rival,FALSE
RSC004407,Rootbear,,,1355,1355,Permanent Free Agent,0,,Rival,FALSE
RSC000737,AlienHealer,,,1350,1350,Permanent Free Agent,0,,Rival,FALSE
RSC014257,intwouition,,,1350,1350,Permanent Free Agent,0,,Rival,FALSE
RSC013185,KILLEVlL,,,1345,1345,Permanent Free Agent,0,,Rival,FALSE
RSC005035,BroskiJAZZ,,,1340,1340,Permanent Free Agent,0,,Rival,FALSE
RSC001265,DSav619,,,1325,1325,Permanent Free Agent,0,,Challenger,FALSE
RSC008251,Honey x Badger3,,,1315,1315,Permanent Free Agent,0,2026-05-24T12:00:00-04:00,Challenger,FALSE
RSC014364,Aleggii,,,1315,1315,Permanent Free Agent,0,,Challenger,FALSE
RSC014726,AngyAkin,,,1300,1300,Permanent Free Agent,0,,Challenger,FALSE
RSC003694,TheCroctopus,,,1280,1280,Permanent Free Agent,0,,Challenger,FALSE
RSC007592,FrodoBaggins4912,,,1280,1280,Permanent Free Agent,0,,Challenger,FALSE
RSC014291,Hedmarkers,,,1280,1280,Permanent Free Agent,0,,Challenger,FALSE
RSC014228,Look At My .45,,,1255,1255,Permanent Free Agent,0,,Challenger,FALSE
RSC013445,Syzz1e,,,1250,1250,Permanent Free Agent,0,,Challenger,FALSE
RSC014682,Jiyre.,,,1245,1245,Permanent Free Agent,0,,Challenger,FALSE
RSC000967,tr1ppn,,,1240,1240,Permanent Free Agent,0,,Challenger,FALSE
RSC002350,nacho,,,1235,1235,Permanent Free Agent,0,,Challenger,FALSE
RSC014515,Jerry_FromHR,,,1235,1235,Permanent Free Agent,0,,Challenger,FALSE
RSC014650,Shêp,,,1235,1235,Permanent Free Agent,0,,Challenger,FALSE
RSC007568,Chills1912,,,1230,1230,Permanent Free Agent,0,,Challenger,FALSE
RSC014372,Tableslinger,,,1225,1225,Permanent Free Agent,0,,Challenger,FALSE
RSC014499,Hey Lesly,,,1225,1225,Permanent Free Agent,0,,Challenger,FALSE
RSC007075,Ryu gu,,,1220,1220,Permanent Free Agent,0,,Prospect,FALSE
RSC004255,Avgjohnson,,,1215,1215,Permanent Free Agent,0,,Prospect,FALSE
RSC012844,VyperYTC,,,1215,1215,Permanent Free Agent,0,,Prospect,FALSE
RSC012399,chuckg777,,,1210,1210,Permanent Free Agent,0,,Prospect,FALSE
RSC004106,K.Doughboy,,,1205,1205,Permanent Free Agent,0,,Prospect,FALSE
RSC008044,fender_bender2,,,1205,1205,Permanent Free Agent,0,,Prospect,FALSE
RSC013609,TRC-allentwister,,,1205,1205,Permanent Free Agent,0,,Prospect,FALSE
RSC014354,WarRat,,,1205,1205,Permanent Free Agent,0,,Prospect,FALSE
RSC014299,zenminer9rl,,,1200,1200,Permanent Free Agent,0,,Prospect,FALSE
RSC007572,Mexalato,,,1195,1195,Permanent Free Agent,0,,Prospect,FALSE
RSC014226,pcsoccer18,,,1190,1190,Permanent Free Agent,0,,Prospect,FALSE
RSC013625,Babyhitsawall,,,1180,1180,Permanent Free Agent,0,,Prospect,FALSE
RSC013456,Cristian,,,1170,1170,Permanent Free Agent,0,,Prospect,FALSE
RSC004256,kowalskey,,,1155,1155,Permanent Free Agent,0,,Prospect,FALSE
RSC012810,hyvle,,,1155,1155,Permanent Free Agent,0,,Prospect,FALSE
RSC014526,NRG Dread,,,1155,1155,Permanent Free Agent,0,,Prospect,FALSE
RSC008111,Shadow_11Bravo,,,1140,1140,Permanent Free Agent,0,,Prospect,FALSE
RSC008110,IrishHawk27,,,1130,1130,Permanent Free Agent,0,,Prospect,FALSE
RSC014636,Unknown_xxc,,,1105,1105,Permanent Free Agent,0,,Prospect,FALSE
RSC005714,T_i_m_o_g,,,1100,1100,Permanent Free Agent,0,,Prospect,FALSE
RSC005759,XerNaut,,,1100,1100,Permanent Free Agent,0,,Prospect,FALSE
RSC014474,Meatyor_,,,1070,1070,Permanent Free Agent,0,,Contender,FALSE
RSC014255,MrRaddles,,,1065,1065,Permanent Free Agent,0,,Contender,FALSE
RSC014604,war_horse_223,,,1040,1040,Permanent Free Agent,0,,Contender,FALSE
RSC000791,Salad Fingers,,,990,990,Permanent Free Agent,0,,Contender,FALSE
RSC014589,Trash Loon,,,990,990,Permanent Free Agent,0,,Contender,FALSE
RSC014748,anqei.,,,960,960,Permanent Free Agent,0,,Contender,FALSE
RSC014483,AP Chance,,,940,940,Permanent Free Agent,0,,Contender,FALSE
RSC004619,FireFly3616,,,925,925,Permanent Free Agent,0,,Amateur,FALSE
RSC005925,Emily26210,,,910,910,Permanent Free Agent,0,,Amateur,FALSE
RSC014373,MODDRA,,,905,905,Permanent Free Agent,0,,Amateur,FALSE
RSC014649,xDragonZero007,,,900,900,Permanent Free Agent,0,,Amateur,FALSE
RSC014357,Shinobu,,,895,895,Permanent Free Agent,0,,Amateur,FALSE
RSC014703,Chiquita231167,,,880,880,Permanent Free Agent,0,,Amateur,FALSE
RSC014284,Le_Dinkz,,,750,750,Permanent Free Agent,0,,Amateur,FALSE
RSC014452,skidrow_fire91,,,750,750,Permanent Free Agent,0,,Amateur,FALSE
RSC014651,Lotlizard0486,,,750,750,Permanent Free Agent,0,,Amateur,FALSE
RSC014661,memthe1st,,,750,750,Permanent Free Agent,0,,Amateur,FALSE
RSC007470,Fused Gavin,,,1660,1660,Waivers,0,2026-06-24T12:00:00-04:00,Master,FALSE
RSC005165,Lucas,,,1450,1450,Waivers,0,2026-06-24T12:00:00-04:00,Veteran,FALSE
RSC014203,3 12 9 24 25,,,1425,1425,Waivers,0,2026-06-24T12:00:00-04:00,Rival,FALSE
RSC014166,Onsi_,,,1380,1380,Waivers,0,2026-06-24T12:00:00-04:00,Rival,FALSE
RSC007423,Valuedsquash465,,,1160,1160,Waivers,0,2026-06-24T12:00:00-04:00,Prospect,FALSE
RSC005139,brillo_padd,,,1140,1140,Waivers,0,2026-06-24T12:00:00-04:00,Prospect,FALSE
RSC013801,Its Turtles,,,1110,1110,Waivers,0,2026-06-24T12:00:00-04:00,Prospect,FALSE
RSC007271,xNerdyGamer,,,1020,1020,Waivers,0,2026-06-24T12:00:00-04:00,Contender,FALSE
RSC012792,LostRedjordan,,,1015,1015,Waivers,0,2026-06-24T12:00:00-04:00,Contender,FALSE
RSC008126,Zuuhan,,,960,960,Waivers,0,2026-06-24T12:00:00-04:00,Contender,FALSE
